label,data_type,file_path,fps,duration,right_elbow_mean,right_elbow_min,right_elbow_max,right_elbow_range,right_elbow_max_velocity,left_elbow_mean,left_elbow_min,left_elbow_max,left_elbow_range,left_elbow_max_velocity,right_knee_mean,right_knee_min,right_knee_max,right_knee_range,right_knee_max_velocity,left_knee_mean,left_knee_min,left_knee_max,left_knee_range,left_knee_max_velocity,right_hip_mean,right_hip_min,right_hip_max,right_hip_range,right_hip_max_velocity,left_hip_mean,left_hip_min,left_hip_max,left_hip_range,left_hip_max_velocity,max_upper_body_velocity_y,max_upper_body_accel_y,max_center_velocity_y,max_center_accel_y,upper_body_vertical_displacement,center_vertical_displacement,has_impact,impact_count,max_deceleration,impact_frame,height_reduction_pct,aspect_ratio_increase_pct,max_height_collapse_velocity,max_aspect_ratio_change_velocity,width,height,right_elbow,left_elbow,right_shoulder,left_shoulder,neck,right_arm_ratio,left_arm_ratio,shoulders_ratio,hips_ratio,shoulder_hip_ratio,width_height_ratio,bbox_x,bbox_y,bbox_width,bbox_height,bbox_area,bbox_aspect_ratio,right_hip,left_hip,right_knee,left_knee,right_leg_ratio,left_leg_ratio
fall,video,..\..\data\le2i\Coffee_room_01\Coffee_room_01\Videos\video (17).avi,25.0,6.32,156.17426838726644,3.120385206703827,179.99927497574132,176.8788897690375,2483.5342944612344,146.3769668761782,42.232858939195616,173.82248771179007,131.58962877259447,1456.7108406154257,155.24643606033283,98.31786555612521,179.73718609750955,81.41932054138434,1532.4449700008265,157.7974252395369,106.68201100027657,179.94375730170174,73.26174630142516,1128.5119745420004,169.37951063150348,106.3299809027517,179.96527630468714,73.63529540193544,1301.144572136283,170.0596023528285,117.0436615859918,179.94598173591956,62.90232014992776,810.5946636581778,141.184921264648,932.8034718831191,113.6906395238988,1293.953390682443,89.2274424235026,61.68636097627527,True,6.0,-1864.0089035034534,48.0,73.1674468702956,972.1763693116424,-818.6176300048828,24.95445023759651,,,,,,,,,,,,,,,,,,,,,,,,,
fall,video,..\..\data\le2i\Coffee_room_01\Coffee_room_01\Videos\video (28).avi,25.0,7.0,137.32178680095322,11.851422181300657,175.9632279335799,164.11180575227925,4040.8084120307344,161.57735204769168,102.56831220903031,179.92185711076294,77.35354490173263,1414.289636425112,138.57057742292736,49.32919354476839,177.1553801049971,127.82618656022872,2107.058247305053,135.23816066838913,55.707032893535015,178.87089300582394,123.16386011228893,2465.117828688609,120.92123734429047,17.041976493354667,168.68647078516236,151.6444942918077,1565.2164459901212,106.98331383862717,33.52196219588619,151.2773973533406,117.75543515745441,1782.573509209145,267.63797760009777,2230.0596237182544,181.41425824632833,4652.588797550586,94.58250427246092,67.62832624772017,False,0.0,,,62.92834820662362,191.45766877002893,-446.6991424560547,13.207266518293945,,,,,,,,,,,,,,,,,,,,,,,,,
fall,video,..\..\data\le2i\Coffee_room_01\Coffee_room_01\Videos\video (34).avi,25.0,16.6,123.29215466391834,68.93500396669835,169.48877038424212,100.55376641754377,575.6894100904124,129.1499243506988,22.888478481980357,179.72477784607935,156.83629936409898,2232.2683670905576,117.6794387597554,81.6303360326781,179.97192221225197,98.34158617957387,1158.770664491395,107.47310814874753,74.48338565213322,179.15989771408593,104.6765120619527,830.0822839650142,114.62657325794741,63.99603095298899,179.9159230891876,115.91989213619861,682.3967626851029,101.5972283167067,54.306448124066094,179.81651489766648,125.51006677360039,642.0270869681439,141.09556833902985,673.3684539794992,93.94240061442076,621.910572052009,60.35987345377603,51.03973340988159,True,6.0,-999.7138977050746,414.0,69.4181252081746,732.9852924656449,-302.8678894042969,17.63586012344156,,,,,,,,,,,,,,,,,,,,,,,,,
fall,video,..\..\data\le2i\Coffee_room_01\Coffee_room_01\Videos\video (42).avi,25.0,6.36,118.93881066080824,62.992014044013544,161.4430059130444,98.45099186903086,709.4615998501486,147.32663168569601,47.84295592406741,179.47743458331456,131.63447865924715,3023.59991700676,150.13585355869859,117.9669169757314,176.86810445879402,58.90118748306263,637.5991222096452,138.40387430094853,95.08306259498701,171.45014893661502,76.36708634162801,592.2687948680668,142.4944814479565,83.95383999988334,179.28190370166084,95.3280637017775,584.4399409768556,137.05923141444075,60.156877577955576,179.91421290303296,119.75733532507738,449.3102280483768,248.3410008748372,1524.9754587809505,170.12348349889095,887.9848840190264,84.5489018758138,57.81324005126953,True,6.0,-1589.7369384765448,125.0,61.166224363887814,460.5597513798971,-258.306884765625,9.646087691122517,,,,,,,,,,,,,,,,,,,,,,,,,
fall,video,..\..\data\le2i\Coffee_room_01\Coffee_room_01\Videos\video (45).avi,25.0,8.6,168.1914582668395,97.35517300148243,179.81167255553981,82.45649955405739,1104.6944398989922,115.96279513386247,89.0804459695934,157.51721097734054,68.43676500774714,657.4814251937469,159.78306904077388,115.46132633415233,179.89408602585533,64.432759691703,381.57977687248524,165.5475150125439,122.83826795881541,179.98054979954935,57.14228184073394,419.7860106057124,153.54398333177647,85.46932255812744,179.9605523661029,94.49122980797544,358.8495524616764,152.33698915948924,93.3699860832569,178.2209802644867,84.85099418122981,457.5458071310013,157.13493347167997,810.2130889892401,109.52528778711965,923.5185464222973,130.70692443847656,99.96360373497009,True,6.0,-1394.336700439478,117.0,74.56264252678343,1426.78666010446,-232.14435577392578,23.638888408441538,,,,,,,,,,,,,,,,,,,,,,,,,
fall,video,..\..\data\le2i\Coffee_room_02\Coffee_room_02\Videos\video (52).avi,25.0,8.6,90.28577060143832,63.460983674852194,137.0361063475934,73.5751226727412,482.1975416788572,101.18915651999602,30.051206500144737,179.66397797545608,149.61277147531135,1217.0745649555545,137.85905035940058,101.49983066396625,175.75165730646842,74.25182664250217,334.3676984971953,121.9445029223775,82.90599696546298,177.06010475665605,94.15410779119307,592.2960738175217,139.31738025846377,101.09491388355482,178.53018167432094,77.43526779076612,392.7683643797124,122.87580705929575,77.30434645376796,174.7699875989741,97.46564114520613,529.4659200390292,144.18411254882812,522.5359598795617,119.29610649744617,624.4618415832548,51.758577982584626,40.82013559341431,True,6.0,-1209.7730636596539,214.0,63.02463818580147,754.5629080748856,-250.18577575683594,11.792677084386193,,,,,,,,,,,,,,,,,,,,,,,,,
workout,video,..\..\data\workout_videos\barbell biceps curl\barbell biceps curl_10.mp4,29.97002997002997,3.1364666666666667,95.21931301524866,26.276031524330133,164.43019515894372,138.15416363461358,294.24112313628586,114.36281869722296,46.15768753910208,173.91059032077828,127.7529027816762,316.23956453505383,,,,,,,,,,,,,,,,,,,,,126.23070289085754,4720.912950256835,90.73673213993357,2024.8922823398514,63.1563771565755,-41.90044021606445,False,0.0,,,19.724250761489156,71.64720997999532,-934.8938110229614,1.2234543386777932,,,,,,,,,,,,,,,,,,,,,,,,,
workout,video,..\..\data\workout_videos\barbell biceps curl\barbell biceps curl_12.mp4,29.97002997002997,4.1041,105.13624560660966,27.013203722811248,179.57929994550744,152.5660962226962,4334.715264063459,93.91200662106846,5.783750808100494,179.32291081224108,173.53916000414057,2577.4101265373993,177.43411533662285,175.74007348778264,179.7842095477987,4.044136060016058,66.00597093220547,177.05261718072958,174.29108845858505,179.94828345098495,5.657194992399894,61.99898381524562,170.0675152158376,167.66792193796542,172.06700522904708,4.399083291081666,56.512183827156626,169.92738054232402,165.92867744190403,174.34162929794596,8.412951856041929,78.80493257683217,47.830282510458574,1363.8145861147384,92.20738726748782,1039.9931995383574,10.582616170247405,-17.86025462431064,True,6.0,-5099.56993049084,122.0,2.7781027533390534,14.20863349931146,-154.7341818337912,0.9686039068172178,,,,,,,,,,,,,,,,,,,,,,,,,
workout,video,..\..\data\workout_videos\barbell biceps curl\barbell biceps curl_15.mp4,29.97002997002997,2.168833333333333,95.67406352331595,9.85856907308092,166.55255112483886,156.69398205175793,1185.7713953709967,106.71513470549834,35.61715663443092,174.07021744972837,138.45306081529745,856.6671001589687,,,,,,,,,,,,,,,,,,,,,48.93531761207588,1370.5558575728219,536.695378596014,12631.112107563227,8.287455240885379,13.950408935546875,False,0.0,,,26.71996574930265,61.16970666480277,-5945.496763978209,6.03015202989085,,,,,,,,,,,,,,,,,,,,,,,,,
workout,video,..\..\data\workout_videos\barbell biceps curl\barbell biceps curl_17.mp4,29.97002997002997,2.0353666666666665,105.64952269987128,13.19636477604455,164.52935233801443,151.33298756196987,762.5669942728448,117.73484809675307,39.451113758307336,173.66915514949866,134.21804139119132,493.6563710804538,,,,,,,,,,,,,,,,,,,,,70.4435944914456,1372.019603421973,189.19891601318193,4423.7592942247065,-70.54019165039062,-51.898311614990234,False,0.0,,,1.0816393712351149,9.11330007681254,-1241.402945199332,2.2779870279939622,,,,,,,,,,,,,,,,,,,,,,,,,
