label,data_type,file_path,fps,duration,right_elbow_mean,right_elbow_min,right_elbow_max,right_elbow_range,right_elbow_max_velocity,left_elbow_mean,left_elbow_min,left_elbow_max,left_elbow_range,left_elbow_max_velocity,right_knee_mean,right_knee_min,right_knee_max,right_knee_range,right_knee_max_velocity,left_knee_mean,left_knee_min,left_knee_max,left_knee_range,left_knee_max_velocity,right_hip_mean,right_hip_min,right_hip_max,right_hip_range,right_hip_max_velocity,left_hip_mean,left_hip_min,left_hip_max,left_hip_range,left_hip_max_velocity,max_upper_body_velocity_y,max_upper_body_accel_y,max_center_velocity_y,max_center_accel_y,upper_body_vertical_displacement,center_vertical_displacement,has_impact,impact_count,max_deceleration,impact_frame,height_reduction_pct,aspect_ratio_increase_pct,max_height_collapse_velocity,max_aspect_ratio_change_velocity,width,height,right_elbow,left_elbow,right_shoulder,left_shoulder,neck,right_arm_ratio,left_arm_ratio,shoulders_ratio,hips_ratio,shoulder_hip_ratio,width_height_ratio,bbox_x,bbox_y,bbox_width,bbox_height,bbox_area,bbox_aspect_ratio,right_hip,left_hip,right_knee,left_knee,right_leg_ratio,left_leg_ratio
activity,image,..\..\data\human_activity\Human Action Recognition\test\Image_1000.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,168.0,87.56619707574937,44.604289082124204,173.46429728462664,149.4386485060706,72.92389433193567,0.656229363986544,0.5850953967454426,0.94913237034343,0.6135620179154061,1.5469216519760032,0.94913237034343,16.37671661376953,27.656261444091797,108.95154571533203,115.4144172668457,12574.579159057146,0.9440029096488779,,,,,,
activity,image,..\..\data\human_activity\Human Action Recognition\test\Image_1001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.0,285.0,86.41239086448944,143.6184065996071,,99.25110087324735,40.76392632418335,0.3855139438422958,0.7551312673346088,0.3814551579507294,0.300648219863941,1.2687757077802013,0.3814551579507294,64.58879089355469,55.882568359375,48.90141296386719,175.46368408203125,8580.42207545694,0.2786982002555311,175.84760791362197,175.20049757072007,166.84712021092938,179.6324429790857,1.2612026019094489,1.224844468641319
activity,image,..\..\data\human_activity\Human Action Recognition\test\Image_1002.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.0,183.0,50.8376287809766,161.7597539409385,136.09516650844677,,,,,,,,,144.92396545410156,96.87042236328125,94.79136657714844,77.44758605957031,7341.362520687981,1.2239421704407651,,,,,,
activity,image,..\..\data\human_activity\Human Action Recognition\test\Image_1003.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.0,183.0,165.47839457331716,161.46909869998876,,171.88544038234787,20.30956170406676,1.012347632401971,1.055880154398554,0.2148243724978572,0.1395862199228798,1.5390084538183342,0.2148243724978572,39.74683380126953,24.78705596923828,28.996810913085938,138.09586334228516,4004.3396372155985,0.20997595591414844,168.84996137200463,172.7932145846504,155.01113963367348,156.2094287025755,1.4634409560827242,1.559010725717994
activity,image,..\..\data\human_activity\Human Action Recognition\test\Image_1004.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,168.0,7.255304607998084,11.963576431130436,174.166605088196,172.32462133099662,74.2698411787756,,,,,,,32.64406967163086,45.485713958740234,107.99905776977539,122.51428604125977,13231.4274557928,0.8815221576151862,,,,,,
activity,image,..\..\data\human_activity\Human Action Recognition\test\Image_1005.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.0,183.0,,,,,83.10285598460639,,,,,,,65.85785675048828,38.98876953125,107.8449935913086,136.0255889892578,14669.678772800486,0.7928287198949405,,,,,,
activity,image,..\..\data\human_activity\Human Action Recognition\test\Image_1006.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.0,143.0,,,,,,,,,,,,,,,,,,,,,,,
activity,image,..\..\data\human_activity\Human Action Recognition\test\Image_1007.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.0,183.0,,,,,73.35413339513268,,,,,,,155.96347045898438,81.95711517333984,75.80921936035156,52.43938446044922,3975.388799684006,1.4456542566308785,,,,,,
activity,image,..\..\data\human_activity\Human Action Recognition\test\Image_1008.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.0,281.0,32.43294928345027,40.537010973923714,175.63366557667976,165.4228542890052,82.07097613647665,0.6432781376270659,0.5045494668762148,0.7407100653165483,0.4601044525906535,1.6098737170351716,0.7407100653165483,2.2007334232330322,66.41324615478516,115.57931113243103,171.26900482177734,19795.153595638032,0.6748407935966169,,,,,,
activity,image,..\..\data\human_activity\Human Action Recognition\test\Image_1009.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.0,183.0,,,,,79.71055519089428,,,,,,,66.33560943603516,37.85249328613281,135.92601776123047,113.34471130371094,15406.495241809753,1.1992268205352092,,,,,,
activity,image,..\..\data\human_activity\Human Action Recognition\test\Image_100.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.0,178.0,5.3032514807223095,71.22160686515963,,157.038161954501,54.56882254527865,0.18694581515840078,0.5724649924916306,0.518166615608172,0.39277530094336444,1.3192443984223137,0.518166615608172,153.0163116455078,19.45480728149414,47.94770812988281,144.6759147644043,6936.878534547461,0.3314145841618673,163.5872365840529,168.92425485867906,153.5788287395406,162.9953214577666,1.3713175936908624,1.4108205551537025
activity,image,..\..\data\human_activity\Human Action Recognition\test\Image_1010.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.0,189.0,133.62975340613332,46.23487570660654,,146.80250255471134,103.40297722938656,0.8483135085430414,0.6120341486064004,0.7895661903726044,0.4992526538900702,1.5814962308572085,0.7895661903726044,18.414438247680664,46.132537841796875,79.58163261413574,118.51679992675781,9431.76043037427,0.6714797620532817,,,,,,
activity,image,..\..\data\human_activity\Human Action Recognition\test\Image_1011.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.0,189.0,18.816237317492032,,,,63.852077107859394,,,,,,,88.66334533691406,75.67533111572266,101.80818176269531,107.25447845458984,10919.383437367971,0.949220799258276,,,,,,
